ZoneId,Description,RegionId,CountryId,UtmGrid,GridRef,ZoneControlState,DateCapturedUtc,LegionCount,SwarmCount,FacelessCount,LastUpdateDateUtc,Latitude,Longitude
1563961,"Brookview",3551,233,"16S","16S2H5S2Q",3,2013-10-10 05:07:31.7030000,0,287,818015,2022-08-27 00:01:09.2830000,33.405660,-86.773880
2303330,"Puposky",3558,233,"15T","15T1H1S2Q",3,2018-11-09 03:29:58.7830000,0,2400,45073,2022-08-27 00:01:30.3600000,47.677730,-94.907220
1418301,"Fairview",3549,233,"14R","14R1H3S4Q",2,2014-01-12 19:17:00.3800000,23917,1498151,7519,2022-08-27 00:01:32.4570000,30.652140,-96.435240
1992241,"Coffeetown",3584,233,"18T","18T2H5S3Q",1,2015-03-04 20:58:53.3000000,264697,0,0,2022-08-27 00:01:44.0800000,40.618990,-75.207680
1441044,"Nolanville",3549,233,"14R","14R1H3S1Q",1,2013-02-15 02:30:26.9830000,3001294,0,0,2022-08-27 00:02:01.1700000,31.078790,-97.605570
1447895,"Moffat",3549,233,"14R","14R1H3S1Q",1,2013-10-24 19:39:39.8670000,1001841,0,0,2022-08-27 00:02:24.5330000,31.199900,-97.468340
1449090,"White Hall",3549,233,"14R","14R1H3S1Q",1,2013-05-31 18:02:31.0000000,996798,0,0,2022-08-27 00:02:32.8470000,31.219340,-97.429730
1452428,"Stampede",3549,233,"14R","14R1H3S1Q",1,2013-11-11 22:04:22.6430000,992586,0,0,2022-08-27 00:02:47.3230000,31.282120,-97.403900
2262661,"Downer",3558,233,"14T","14T1H3S4Q",2,2014-08-10 21:38:08.0270000,0,8044267,0,2022-08-27 00:02:52.9630000,46.754130,-96.487010
1576343,"Whites Chapel",3551,233,"16S","16S2H5S2Q",2,2021-08-22 21:11:30.2900000,1148,44956,0,2022-08-27 00:03:56.3030000,33.598990,-86.539710
1842911,"Marsh Creek Springs",3567,233,"10S","10S1H6S1Q",2,2020-09-18 17:41:07.1600000,0,2054731,517,2022-08-27 00:03:57.3970000,37.892700,-121.853850
1572930,"Scott City",3551,233,"16S","16S2H5S2Q",1,2022-08-27 00:04:04.6200000,615,0,0,2022-08-27 00:04:04.6200000,33.547050,-86.579710
1572418,"Mountain Forest",3551,233,"16S","16S2H5S2Q",1,2022-08-27 00:04:22.2230000,688,0,0,2022-08-27 00:04:22.2230000,33.538160,-86.658880
2162180,"Pine Island",3558,233,"15T","15T1H5S4Q",1,2022-08-27 00:04:29.4670000,1145,0,0,2022-08-27 00:04:29.4670000,44.201350,-92.646300
1914229,"Whigville",3537,233,"18S","18S1H2S1Q",1,2022-08-27 00:05:59.6330000,702,0,0,2022-08-27 00:05:59.6330000,39.222330,-75.671870
1912841,"Seeneytown",3537,233,"18S","18S1H2S1Q",1,2022-08-27 00:06:09.2500000,658,0,0,2022-08-27 00:06:09.2500000,39.199830,-75.665760
1575093,"Alton",3551,233,"16S","16S2H5S2Q",2,2021-10-02 19:39:27.5970000,0,123153,0,2022-08-27 00:06:18.7100000,33.579270,-86.637490
1573043,"Rose Hill",3551,233,"16S","16S2H5S2Q",1,2022-08-27 00:06:35.7470000,1018,0,0,2022-08-27 00:06:35.7470000,33.548990,-86.664150
1910687,"Little Creek Landing",3537,233,"18S","18S1H2S1Q",1,2022-08-27 00:06:48.8470000,624,0,0,2022-08-27 00:06:48.8470000,39.160950,-75.444920
1886201,"Mariemont",3567,233,"10S","10S1H3S4Q",2,2012-08-12 19:46:42.7300000,0,3000367,0,2022-08-27 00:07:35.9770000,38.714630,-120.939940
2264815,"Bismarck",3575,233,"14T","14T1H1S4Q",1,2017-06-28 14:50:42.3970000,3573373,180,0,2022-08-27 00:07:43.1130000,46.808330,-100.783740
2294411,"Pennington",3558,233,"15T","15T1H1S2Q",3,2018-11-08 23:52:23.1270000,1034,315,54659,2022-08-27 00:08:35.2870000,47.483560,-94.479970
1552311,"Terri Wood",3551,233,"16S","16S2H5S1Q",1,2013-11-09 03:44:12.8230000,18181,0,5700,2022-08-27 00:09:27.9600000,33.192340,-87.536670
2009690,"Broken Sword",3563,233,"17T","17T2H4S3Q",3,2022-08-19 05:34:29.0530000,0,0,59981,2022-08-27 00:10:11.5130000,40.906720,-83.016860
1987132,"Eaton",3568,233,"13T","13T2H5S4Q",2,2021-12-10 15:43:25.4230000,0,764152,0,2022-08-27 00:11:51.0030000,40.530260,-104.711350
1993360,"Redington",3584,233,"18T","18T2H5S3Q",1,2015-01-09 12:13:59.5130000,279579,0,0,2022-08-27 00:11:56.9970000,40.638150,-75.287960
1986901,"Severance",3568,233,"13T","13T2H5S4Q",2,2022-02-09 06:36:04.5800000,0,59010,0,2022-08-27 00:11:59.1930000,40.524150,-104.851080
