ZoneId,Description,RegionId,CountryId,UtmGrid,GridRef,ZoneControlState,DateCapturedUtc,LegionCount,SwarmCount,FacelessCount,LastUpdateDateUtc,Latitude,Longitude
2381676,"Zakopane",2439,180,"34U","34U2H4S2Q",3,2018-01-27 12:21:01.7200000,0,515997,2345959,2021-01-17 00:02:07.2570000,49.298990,19.948850
1677428,"The Greens",3545,233,"17S","17S2H3S2Q",3,2021-01-17 00:02:16.5200000,0,0,942,2021-01-17 00:02:16.5200000,35.105720,-78.879750
1677775,"Longview Acres",3545,233,"17S","17S2H3S2Q",3,2021-01-17 00:02:22.3430000,0,0,942,2021-01-17 00:02:22.3430000,35.112110,-78.877800
1678410,"Oakland",3545,233,"17S","17S2H3S2Q",3,2021-01-17 00:02:27.0470000,0,0,945,2021-01-17 00:02:27.0470000,35.121830,-78.877250
1679644,"Ascot II",3545,233,"17S","17S2H3S2Q",3,2021-01-17 00:02:33.9230000,0,0,945,2021-01-17 00:02:33.9230000,35.143220,-78.877530
1679995,"Eureka Springs",3545,233,"17S","17S2H3S2Q",3,2021-01-17 00:02:38.9130000,0,0,945,2021-01-17 00:02:38.9130000,35.149610,-78.909190
1677290,"Rivercliff",3545,233,"17S","17S2H3S2Q",3,2021-01-17 00:02:48.3600000,0,0,939,2021-01-17 00:02:48.3600000,35.102940,-78.865580
1677468,"Tokay",3545,233,"17S","17S2H3S2Q",3,2021-01-17 00:02:53.8370000,0,0,663,2021-01-17 00:02:53.8370000,35.106830,-78.875580
1680495,"Woodbridge",3545,233,"17S","17S2H3S2Q",3,2021-01-17 00:03:01.3230000,0,0,945,2021-01-17 00:03:01.3230000,35.157110,-78.891410
2035964,"Shady Lawn",3555,233,"16T","16T2H5S1Q",2,2020-07-16 13:34:48.9000000,0,3525,0,2021-01-17 00:03:47.3470000,41.393090,-87.354760
2036482,"Wald View",3555,233,"16T","16T2H5S1Q",2,2021-01-17 00:04:01.5570000,0,1126,0,2021-01-17 00:04:01.5570000,41.400310,-87.354760
2037907,"Liberty Park",3555,233,"16T","16T2H5S1Q",2,2021-01-17 00:04:14.7070000,0,1122,0,2021-01-17 00:04:14.7070000,41.432540,-87.368650
1676912,"Sadie Heights",3545,233,"17S","17S2H3S2Q",3,2021-01-17 00:04:18.4070000,0,0,939,2021-01-17 00:04:18.4070000,35.098220,-78.875300
2030310,"Pringle",3584,233,"18T","18T2H5S1Q",2,2020-12-15 15:09:07.8830000,0,14219,0,2021-01-17 00:05:06.2300000,41.278140,-75.897140
1677999,"Northwood",3545,233,"17S","17S2H3S2Q",3,2021-01-17 00:05:07.2000000,0,0,670,2021-01-17 00:05:07.2000000,35.116550,-78.876970
1689207,"Mount Harmony",3548,233,"16S","16S2H3S2Q",3,2019-02-12 23:31:16.9300000,0,0,59167,2021-01-17 00:05:24.8200000,35.312290,-84.859670
1883242,"Del Paso",3567,233,"10S","10S1H3S3Q",2,2013-04-15 01:36:57.8030000,0,2914549,0,2021-01-17 00:05:59.0770000,38.652680,-121.473290
1809737,"Ashrama",3567,233,"10S","10S1H6S1Q",3,2017-10-31 05:20:54.3400000,0,0,664500,2021-01-17 00:06:00.7800000,37.307160,-121.469660
1819018,"Vintage Oaks",3567,233,"10S","10S1H5S2Q",3,2014-03-10 18:00:37.2300000,0,0,1192083,2021-01-17 00:07:22.5400000,37.458330,-122.164720
2473104,"Ophoven",2271,167,"31U","31U2H3S2Q",2,2017-05-08 16:57:04.1730000,0,728791,0,2021-01-17 00:07:52.6400000,51.096670,5.847220
2031857,"Dickville",3584,233,"18T","18T2H5S1Q",2,2020-12-30 05:50:29.1270000,0,23371,0,2021-01-17 00:08:27.4670000,41.308140,-75.867140
1819683,"Lindenwood",3567,233,"10S","10S1H5S2Q",3,2013-07-20 22:36:48.6630000,0,0,1793852,2021-01-17 00:08:47.4200000,37.468830,-122.181630
2230618,"Rezzago",1375,110,"32T","32T1H5S2Q",3,2020-12-29 22:50:11.2000000,0,0,4370,2021-01-17 00:09:11.4730000,45.866780,9.249740
2220850,"Villasanta",1375,110,"32T","32T1H5S2Q",3,2020-12-10 08:48:22.8600000,0,0,3283,2021-01-17 00:09:52.7700000,45.607980,9.310350
2220311,"Concorezzo",1375,110,"32T","32T1H5S2Q",3,2021-01-15 15:29:37.0670000,0,0,2607,2021-01-17 00:10:11.4600000,45.589680,9.335950
2219841,"Agrate Brianza",1375,110,"32T","32T1H5S2Q",3,2021-01-10 00:42:24.4500000,0,0,2340,2021-01-17 00:10:17.6970000,45.577780,9.351450
