ZoneId,Description,RegionId,CountryId,UtmGrid,GridRef,ZoneControlState,DateCapturedUtc,LegionCount,SwarmCount,FacelessCount,LastUpdateDateUtc,Latitude,Longitude
2071239,"Palmer",3583,233,"18T","18T2H3S4Q",1,2014-11-17 13:55:27.6800000,546504,0,360,2026-06-26 00:01:44.7170000,42.158430,-72.328690
1918973,"Paynters Crossing",3561,233,"18S","18S1H2S1Q",3,2026-06-26 00:01:57.2470000,0,0,1040,2026-06-26 00:01:57.2470000,39.306500,-75.121570
1917018,"Gandys Beach",3561,233,"18S","18S1H2S1Q",3,2026-06-26 00:02:03.5170000,0,0,1043,2026-06-26 00:02:03.5170000,39.272060,-75.234910
1918018,"Newport Landing",3561,233,"18S","18S1H2S1Q",3,2026-06-26 00:02:08.1100000,0,0,1042,2026-06-26 00:02:08.1100000,39.289840,-75.197410
1918259,"Watsons Corner",3561,233,"18S","18S1H2S1Q",3,2026-06-26 00:02:11.8630000,0,0,1041,2026-06-26 00:02:11.8630000,39.294560,-75.164630
1918368,"Newport",3561,233,"18S","18S1H2S1Q",3,2026-06-26 00:02:16.1070000,0,0,1043,2026-06-26 00:02:16.1070000,39.296780,-75.176570
1918829,"Frames Corner",3561,233,"18S","18S1H2S1Q",3,2026-06-26 00:02:27.3170000,0,0,2073,2026-06-26 00:02:27.3170000,39.303450,-75.163800
1919165,"Shaws Mill",3561,233,"18S","18S1H2S1Q",3,2026-06-26 00:02:30.6600000,0,0,1041,2026-06-26 00:02:30.6600000,39.310670,-75.156300
9927,"Mount Torrens",138,13,"54H","54H1H4S1Q",2,2014-12-13 10:00:24.4300000,0,2001567,0,2026-06-26 00:02:53.8630000,-34.866670,138.950000
9491,"Kanmantoo",138,13,"54H","54H1H4S4Q",2,2014-11-10 05:55:32.5970000,0,1675625,0,2026-06-26 00:03:22.3600000,-35.066670,139.016670
9578,"Native Valley",138,13,"54H","54H1H4S3Q",2,2013-07-17 10:18:31.6530000,0,1802242,0,2026-06-26 00:03:46.1000000,-35.033330,138.983330
1921575,"Centre Grove",3561,233,"18S","18S1H2S1Q",3,2026-06-26 00:06:31.9000000,0,0,1040,2026-06-26 00:06:31.9000000,39.356500,-75.121850
1920251,"Cedarville",3561,233,"18S","18S1H2S1Q",3,2026-06-26 00:06:37.2130000,0,0,1041,2026-06-26 00:06:37.2130000,39.332610,-75.199630
9436,"Wistow",138,13,"54H","54H1H4S3Q",2,2013-06-27 06:16:23.0100000,0,1868766,0,2026-06-26 00:15:00.8670000,-35.100000,138.866670
1969372,"Langhorne Gardens",3584,233,"18T","18T2H5S4Q",1,2014-11-21 22:49:31.2170000,47094,1034,9146,2026-06-26 00:16:03.9370000,40.180390,-74.887110
1395341,"Second Corinth",3549,233,"14R","14R1H3S4Q",1,2013-10-22 05:21:54.5730000,17736001,0,0,2026-06-26 00:19:54.7300000,30.143270,-96.117460
2221930,"Belltower",3574,233,"13T","13T1H5S2Q",3,2023-10-06 15:45:44.1170000,0,0,112333,2026-06-26 00:25:45.5600000,45.638330,-104.377170
2231329,"Ekalaka",3574,233,"13T","13T1H5S2Q",3,2016-06-11 04:34:14.2370000,0,0,2421242,2026-06-26 00:26:15.5070000,45.888890,-104.552730
2083889,"Williamsville",3557,233,"16T","16T2H3S4Q",1,2016-05-03 03:32:34.6430000,920138,0,0,2026-06-26 00:29:01.8800000,42.438920,-84.096620
1926125,"Carmel",3561,233,"18S","18S1H2S1Q",3,2026-06-26 00:37:53.7600000,0,0,1056,2026-06-26 00:37:53.7600000,39.434280,-75.121290
1925292,"Gouldtown",3561,233,"18S","18S1H2S1Q",3,2026-06-26 00:37:56.4700000,0,0,1051,2026-06-26 00:37:56.4700000,39.420670,-75.184350
1921297,"Lummistown",3561,233,"18S","18S1H2S1Q",3,2026-06-26 00:38:02.0000000,0,0,1041,2026-06-26 00:38:02.0000000,39.350950,-75.179070
1920629,"Cedarville",3561,233,"18S","18S1H2S1Q",3,2026-06-26 00:38:05.7430000,0,0,1041,2026-06-26 00:38:05.7430000,39.338210,-75.206870
1921777,"New England Crossroads",3561,233,"18S","18S1H2S1Q",3,2026-06-26 00:38:08.7100000,0,0,1044,2026-06-26 00:38:08.7100000,39.361230,-75.225190
1921329,"Husted Landing",3561,233,"18S","18S1H2S1Q",3,2026-06-26 00:38:11.8970000,0,0,1044,2026-06-26 00:38:11.8970000,39.351500,-75.257130
1922592,"Fairton",3561,233,"18S","18S1H2S1Q",3,2026-06-26 00:38:14.3900000,0,0,1043,2026-06-26 00:38:14.3900000,39.375850,-75.213020
1922890,"Fairton",3561,233,"18S","18S1H2S1Q",3,2026-06-26 00:38:18.9330000,0,0,1043,2026-06-26 00:38:18.9330000,39.381780,-75.219910
1926676,"Akers Acres",3542,233,"18S","18S1H1S1Q",2,2026-04-27 11:34:13.8600000,0,18434,0,2026-06-26 00:40:22.7570000,39.445380,-77.477490
1910196,"Thornton",3543,233,"15S","15S1H1S2Q",1,2026-01-02 00:21:07.1570000,200932,0,0,2026-06-26 00:40:57.9330000,39.151110,-94.524400
2091184,"Chelmsford Center",3583,233,"19T","19T2H1S3Q",1,2020-12-07 23:00:00.9700000,200704,0,0,2026-06-26 00:42:53.9730000,42.595830,-71.352220
1598387,"Canoe Landing",3535,233,"15S","15S2H5S2Q",2,2026-06-26 00:46:21.7800000,0,753,0,2026-06-26 00:46:21.7800000,33.943990,-92.265150
1600622,"Gum Springs",3535,233,"15S","15S2H5S2Q",2,2026-06-26 00:46:40.1530000,0,787,0,2026-06-26 00:46:40.1530000,33.978710,-92.274040
1612486,"Double Wells",3535,233,"15S","15S2H2S4Q",2,2026-06-26 00:47:32.7770000,0,1255,0,2026-06-26 00:47:32.7770000,34.155100,-92.195980
1394578,"Driftwood",3549,233,"14R","14R1H2S4Q",2,2026-05-28 02:16:42.4370000,0,1053969,0,2026-06-26 00:48:18.1530000,30.122990,-98.030840
1801190,"Langston",3543,233,"15S","15S1H5S1Q",2,2026-05-14 00:01:25.5600000,0,498427,0,2026-06-26 00:48:23.8870000,37.181160,-93.244070
2090074,"South Chelmsford",3583,233,"19T","19T2H1S3Q",1,2020-12-14 17:17:45.8900000,203575,0,0,2026-06-26 00:50:29.8270000,42.570930,-71.375890
2088457,"Carlisle Station",3583,233,"19T","19T2H1S3Q",1,2022-03-13 15:54:17.2830000,6540,0,0,2026-06-26 00:50:34.5030000,42.536200,-71.397010
2087257,"North Acton",3583,233,"19T","19T2H1S3Q",1,2025-03-29 13:28:02.7530000,96131,0,0,2026-06-26 00:50:38.4570000,42.512590,-71.412010
2144184,"Enrose",3573,233,"11T","11T2H2S2Q",3,2026-06-08 03:24:10.2500000,1940,0,15041,2026-06-26 00:52:50.1830000,43.701550,-116.746810
