ZoneId,Description,RegionId,CountryId,UtmGrid,GridRef,ZoneControlState,DateCapturedUtc,LegionCount,SwarmCount,FacelessCount,LastUpdateDateUtc,Latitude,Longitude
2044657,"Eckley",3563,233,"16T","16T2H6S2Q",3,2026-08-31 00:01:08.1500000,0,0,1087,2026-08-31 00:01:08.1500000,41.563660,-84.249390
1812072,"Woodland Acres",3567,233,"10S","10S1H5S2Q",1,2026-02-14 00:42:34.8030000,1519601,0,4653,2026-08-31 00:01:17.3770000,37.343330,-122.079170
1812340,"Loyola",3567,233,"10S","10S1H5S2Q",1,2024-04-08 03:03:08.9400000,2497298,0,3775,2026-08-31 00:06:53.6930000,37.348440,-122.098270
949586,"Laguna",2143,158,"15Q","15Q2H5S4Q",3,2026-08-31 00:12:57.4670000,0,0,1200,2026-08-31 00:12:57.4700000,17.000000,-92.283330
943964,"La Hormiga",2143,158,"15Q","15Q2H5S4Q",3,2026-08-31 00:13:38.8130000,0,0,1095,2026-08-31 00:13:38.8130000,16.755560,-92.616670
942935,"Maria Auxiliadora",2143,158,"15Q","15Q2H5S4Q",3,2026-08-31 00:14:09.4770000,0,867,1200,2026-08-31 00:14:09.4770000,16.716670,-92.616670
941872,"Aguas del Hoyo",2143,158,"15Q","15Q2H5S3Q",3,2026-08-31 00:15:08.7230000,0,0,679,2026-08-31 00:15:08.7230000,16.666670,-93.100000
1960312,"East Linden",3563,233,"17T","17T2H4S4Q",3,2018-06-18 03:50:57.7100000,7814,0,1211183,2026-08-31 00:15:55.9730000,40.016730,-82.949900
1961540,"Clinton",3563,233,"17T","17T2H4S4Q",3,2021-05-10 03:13:57.5230000,7001,0,1025858,2026-08-31 00:16:25.4000000,40.040620,-82.960740
811198,"Hacienda Arazuru",1172,97,"16P","16P1H5S1Q",3,2026-08-31 00:16:42.0130000,0,0,1200,2026-08-31 00:16:42.0130000,13.200000,-87.133330
811200,"San Agustin",1172,97,"16P","16P1H5S1Q",3,2026-08-31 00:16:47.8600000,0,0,1200,2026-08-31 00:16:47.8600000,13.200000,-87.116670
810493,"El Mojon",1172,97,"16P","16P1H5S1Q",3,2026-08-31 00:16:51.7630000,0,0,1200,2026-08-31 00:16:51.7630000,13.183330,-87.100000
815165,"Santa Rosa",1172,97,"16P","16P1H5S1Q",3,2026-08-31 00:16:57.6170000,0,0,1200,2026-08-31 00:16:57.6170000,13.286110,-87.082500
2040155,"Bryan",3563,233,"16T","16T2H6S2Q",3,2023-01-07 14:35:40.8070000,0,0,100819,2026-08-31 00:17:29.5600000,41.474770,-84.552450
2131624,"Pracica",1863,141,"34T","34T2H1S2Q",2,2026-08-31 00:17:30.1700000,0,1200,0,2026-08-31 00:17:30.1700000,43.404170,19.109170
2130730,"Dolina",1863,141,"34T","34T2H1S2Q",2,2026-08-31 00:17:37.1870000,0,1200,0,2026-08-31 00:17:37.1870000,43.386110,19.109170
2131172,"Zabrnjica",1863,141,"34T","34T2H1S2Q",2,2026-08-31 00:17:46.9200000,0,1200,0,2026-08-31 00:17:46.9200000,43.399440,19.089440
2132519,"Mjedenik",1863,141,"34T","34T2H1S2Q",2,2026-08-31 00:17:53.5800000,0,1200,0,2026-08-31 00:17:53.5800000,43.422500,19.045280
2133523,"Romac",1863,141,"34T","34T2H1S2Q",2,2026-08-31 00:17:57.9470000,0,1200,0,2026-08-31 00:17:57.9470000,43.446390,19.043330
2040333,"Willow Glenn",3563,233,"16T","16T2H6S2Q",3,2026-08-31 00:17:40.6170000,0,0,5072,2026-08-31 00:17:59.8130000,41.480050,-84.592170
2134218,"Babici",1863,141,"34T","34T2H1S2Q",2,2026-08-31 00:18:03.2030000,0,1065,0,2026-08-31 00:18:03.2030000,43.459440,19.014440
12745,"Canada Bay",143,13,"56H","56H1H1S4Q",3,2017-03-11 06:35:23.0400000,0,517,1089850,2026-08-31 00:18:48.6400000,-33.850000,151.150000
12744,"Abbotsford",143,13,"56H","56H1H1S4Q",3,2017-03-11 06:10:42.2200000,0,1034,1230967,2026-08-31 00:18:52.5930000,-33.850000,151.133330
12743,"Mortlake",143,13,"56H","56H1H1S4Q",3,2019-07-21 02:47:13.7530000,0,1034,1393542,2026-08-31 00:18:55.9570000,-33.850000,151.116670
12624,"Croydon",143,13,"56H","56H1H1S4Q",3,2017-04-30 04:38:11.4130000,0,1034,1076219,2026-08-31 00:19:04.7700000,-33.883330,151.116670
12579,"Ashfield",143,13,"56H","56H1H1S4Q",3,2019-07-20 12:17:41.6570000,0,1551,1053982,2026-08-31 00:19:13.0330000,-33.887300,151.124320
12625,"Leichhardt",143,13,"56H","56H1H1S4Q",3,2019-07-20 12:17:33.4630000,0,1034,1013805,2026-08-31 00:19:22.4030000,-33.883330,151.150000
12570,"Stanmore",143,13,"56H","56H1H1S4Q",3,2017-05-16 05:14:35.5370000,0,517,1016826,2026-08-31 00:19:35.1000000,-33.894070,151.164240
1736113,"West Tulsa",3546,233,"14S","14S1H6S4Q",3,2013-05-28 05:27:03.0070000,0,300,45998375,2026-08-31 00:22:12.5000000,36.135090,-96.002500
2048121,"Heun",3559,233,"14T","14T2H6S1Q",3,2016-11-10 16:37:25.1870000,0,8100,810602,2026-08-31 00:23:20.7070000,41.630010,-97.040590
2316769,"Faymont",952,75,"32T","32T1H1S1Q",1,2017-11-29 23:44:51.0300000,1000530,0,0,2026-08-31 00:24:59.0970000,47.950000,6.533330
1946286,"Mohawk Vista",3567,233,"10S","10S1H3S2Q",3,2026-08-31 00:26:16.3930000,0,895,988,2026-08-31 00:26:16.3930000,39.780730,-120.578550
