ZoneId,Description,RegionId,CountryId,UtmGrid,GridRef,ZoneControlState,DateCapturedUtc,LegionCount,SwarmCount,FacelessCount,LastUpdateDateUtc,Latitude,Longitude
2108781,"Bayview Heights",3566,233,"16T","16T2H1S3Q",3,2026-09-02 00:01:20.2070000,0,0,10341,2026-09-02 00:01:24.5200000,42.956670,-89.285000
2057595,"Magliana",1377,110,"33T","33T2H4S1Q",3,2015-09-11 02:56:53.8000000,0,0,2997319,2026-09-02 00:01:30.1070000,41.834640,12.421670
1674610,"Pentland",3567,233,"11S","11S2H1S1Q",3,2026-08-16 05:30:01.5230000,0,0,2126,2026-09-02 00:01:38.1230000,35.059970,-119.356500
2057261,"Eur",1377,110,"33T","33T2H4S1Q",3,2015-10-08 21:29:21.7000000,0,0,3853317,2026-09-02 00:01:41.8000000,41.829410,12.468540
1676693,"San Emidio",3567,233,"11S","11S2H1S1Q",3,2026-06-27 00:43:35.5900000,0,0,1682,2026-09-02 00:01:42.4100000,35.094410,-119.304560
2056818,"Cecchignola",1377,110,"33T","33T2H4S1Q",3,2016-01-16 17:22:17.7730000,0,0,3515028,2026-09-02 00:02:05.4770000,41.816670,12.483330
2056121,"Casale Smeraldi",1377,110,"33T","33T2H4S1Q",3,2016-08-30 23:35:12.5630000,0,0,2925148,2026-09-02 00:02:11.5770000,41.800000,12.516670
1547184,"Montevallo",3551,233,"16S","16S2H5S2Q",2,2026-09-02 00:02:22.5270000,0,9273,0,2026-09-02 00:02:25.7000000,33.100670,-86.864160
2059955,"Aurelio",1377,110,"33T","33T2H4S1Q",3,2015-11-15 21:50:17.1000000,0,0,4007308,2026-09-02 00:02:26.5030000,41.895380,12.413520
1688146,"Harpertown",3567,233,"11S","11S2H1S2Q",3,2025-11-08 15:06:54.2100000,0,0,3769,2026-09-02 00:02:30.4570000,35.294680,-118.923430
1686703,"Panama",3567,233,"11S","11S2H1S1Q",3,2022-11-18 20:54:19.2500000,0,0,3778,2026-09-02 00:02:53.6670000,35.266910,-119.056770
1557193,"Dearing Downs",3551,233,"16S","16S2H5S2Q",2,2026-09-02 00:02:58.0070000,0,1902,0,2026-09-02 00:02:58.0070000,33.280670,-86.829990
1561160,"Indian Springs Village",3551,233,"16S","16S2H5S2Q",2,2026-09-02 00:03:19.7300000,0,1221,0,2026-09-02 00:03:19.7300000,33.355390,-86.754430
1687906,"Carters Corner",3546,233,"15S","15S2H1S1Q",3,2026-09-02 00:04:39.1330000,351,0,2727,2026-09-02 00:04:42.2430000,35.289540,-95.663040
1698628,"Coalton",3546,233,"15S","15S2H1S1Q",3,2026-09-02 00:05:11.7830000,0,0,769,2026-09-02 00:05:11.7830000,35.497610,-95.939160
2486593,"Bulleritz",704,57,"33U","33U2H2S1Q",3,2026-09-02 00:04:16.3870000,0,0,2203,2026-09-02 00:05:22.6700000,51.333330,14.016670
1695857,"Henryetta",3546,233,"15S","15S2H1S1Q",3,2026-09-02 00:05:31.0200000,0,0,700,2026-09-02 00:05:31.0200000,35.439830,-95.981940
2485848,"Schonbach",704,57,"33U","33U2H2S1Q",3,2026-09-02 00:06:10.2530000,0,0,808,2026-09-02 00:06:10.2530000,51.316670,14.033330
2485849,"Cunnersdorf",704,57,"33U","33U2H2S1Q",3,2026-09-02 00:06:37.2900000,0,0,819,2026-09-02 00:06:37.2900000,51.316670,14.050000
2484999,"Bernbruch",704,57,"33U","33U2H2S1Q",3,2026-09-02 00:07:14.5330000,0,0,897,2026-09-02 00:07:14.5330000,51.300000,14.100000
2314017,"Larimers Corner",3578,233,"10T","10T1H2S2Q",1,2010-01-01 00:00:00.0000000,4300410,0,0,2026-09-02 00:07:20.0930000,47.891760,-122.144570
2314869,"Snohomish",3578,233,"10T","10T1H2S2Q",1,2022-03-26 05:06:15.2630000,5049705,0,0,2026-09-02 00:07:24.8300000,47.912880,-122.098180
2318273,"Cavalero Corner",3578,233,"10T","10T1H2S2Q",1,2020-06-24 19:30:56.1770000,4111962,0,0,2026-09-02 00:07:29.4670000,47.978150,-122.134850
2485000,"Zschornau",704,57,"33U","33U2H2S1Q",3,2026-09-02 00:07:30.7030000,0,0,835,2026-09-02 00:07:30.7030000,51.300000,14.116670
2319095,"West Lake Stevens",3578,233,"10T","10T1H2S2Q",1,2020-11-18 10:48:27.7270000,3812190,0,0,2026-09-02 00:07:33.0870000,47.991650,-122.102490
2319989,"Lake Stevens",3578,233,"10U","10U2H5S4Q",1,2014-09-11 12:02:13.6870000,5574887,0,0,2026-09-02 00:07:39.0270000,48.015100,-122.063740
2323296,"Getchell",3578,233,"10U","10U2H5S4Q",1,2021-02-03 02:02:26.3470000,2137576,0,0,2026-09-02 00:07:43.9930000,48.072040,-122.097080
2322383,"Lochsloy",3578,233,"10U","10U2H5S4Q",1,2021-07-12 19:28:01.9730000,3012759,0,0,2026-09-02 00:07:48.3570000,48.054740,-122.039840
2484132,"Jesau",704,57,"33U","33U2H2S1Q",3,2026-09-02 00:08:01.4230000,0,0,383,2026-09-02 00:08:01.4230000,51.283330,14.116670
2484131,"Liebenau",704,57,"33U","33U2H2S1Q",3,2026-09-02 00:08:33.5700000,0,0,845,2026-09-02 00:08:33.5700000,51.283330,14.066670
2161710,"Wendling",3576,233,"10T","10T1H5S4Q",3,2025-07-01 20:28:22.0300000,0,0,159150,2026-09-02 00:13:48.2100000,44.190400,-122.798410
2162550,"Mabel",3576,233,"10T","10T1H5S4Q",3,2025-12-13 02:22:17.4230000,0,0,155237,2026-09-02 00:14:09.9130000,44.214570,-122.827030
2159900,"Mohawk",3576,233,"10T","10T1H5S4Q",3,2024-12-18 13:36:07.4330000,0,0,548027,2026-09-02 00:14:23.6500000,44.142350,-122.916190
1666976,"Grapevine",3567,233,"11S","11S2H1S4Q",3,2026-08-16 08:42:52.6200000,0,0,1992,2026-09-02 00:18:01.4600000,34.941640,-118.930100
1660108,"Lebec",3567,233,"11S","11S2H1S4Q",3,2026-08-16 08:43:05.8800000,0,0,1955,2026-09-02 00:18:29.4130000,34.841640,-118.864820
1662307,"Old Fort Tejon",3567,233,"11S","11S2H1S4Q",3,2026-08-16 08:42:59.7470000,0,0,1976,2026-09-02 00:18:32.8870000,34.873590,-118.894260
1660334,"Lebec",3567,233,"11S","11S2H1S4Q",3,2026-08-16 08:43:39.3100000,0,0,1989,2026-09-02 00:18:35.7600000,34.845370,-118.898860
1658848,"Frazier Park",3567,233,"11S","11S2H1S4Q",3,2026-08-16 08:44:05.8930000,0,0,2018,2026-09-02 00:18:40.6830000,34.822760,-118.944820
1658025,"Frazier Park",3567,233,"11S","11S2H1S4Q",3,2026-08-16 08:43:44.4500000,0,0,2009,2026-09-02 00:18:44.1530000,34.812240,-118.954290
1895250,"Wye Landing",3542,233,"18S","18S1H1S4Q",3,2026-09-02 00:18:54.3970000,0,0,1143,2026-09-02 00:18:54.3970000,38.892340,-76.102720
